村里,姓名,年齡,COUNTY_ID,TOWN_ID,VILLAGE_ID,OBJECT_ID
嘉義縣朴子市順天里,吳博鈺,55,10010,10010020,005,7502
嘉義縣朴子市中正里,蘇俊偉,36,10010,10010020,006,7731
嘉義縣朴子市博厚里,陳蕊,49,10010,10010020,007,7756
嘉義縣朴子市文化里,楊石旭,52,10010,10010020,008,7703
嘉義縣朴子市永和里,李志偉,44,10010,10010020,009,7776
嘉義縣朴子市竹圍里,施志穎,37,10010,10010020,010,7778
嘉義縣朴子市新寮里,黃頌堯,76,10010,10010020,011,7764
嘉義縣朴子市雙溪里,侯明雄,61,10010,10010020,012,7504
嘉義縣朴子市溪口里,張六,67,10010,10010020,013,7777
嘉義縣朴子市德興里,侯茂昆,57,10010,10010020,014,7705
嘉義縣朴子市仁和里,歐陽富永,71,10010,10010020,015,7732
嘉義縣朴子市大鄉里,涂國和,64,10010,10010020,016,7758
嘉義縣朴子市大葛里,涂鋒良,61,10010,10010020,017,7757
嘉義縣朴子市佳禾里,何玉合,66,10010,10010020,018,7733
嘉義縣朴子市竹村里,郭武艦,63,10010,10010020,019,7779
嘉義縣朴子市崁前里,方松林,62,10010,10010020,020,7690
嘉義縣朴子市順安里,黃有義,68,10010,10010020,021,7503
嘉義縣朴子市崁後里,王文賀,67,10010,10010020,022,7691
嘉義縣朴子市德家里,黃玉寬,62,10010,10010020,023,7704
嘉義縣朴子市新庄里,王春風,60,10010,10010020,024,7765
嘉義縣朴子市梅華里,陳嘉文,75,10010,10010020,025,7767
嘉義縣朴子市松華里,吳宗憲,47,10010,10010020,026,7766
嘉義縣朴子市南竹里,陳崑備,63,10010,10010020,027,7754
嘉義縣布袋鎮岱江里,蔡維瑞,55,10010,10010030,001,7436
嘉義縣布袋鎮九龍里,蔡武雄,71,10010,10010030,002,7752
嘉義縣布袋鎮岑海里,柯博賢,76,10010,10010030,003,7763
嘉義縣布袋鎮興中里,蕭維漢,42,10010,10010030,004,7426
嘉義縣布袋鎮光復里,蕭惠麗,52,10010,10010030,005,7759
嘉義縣布袋鎮見龍里,黃清基,59,10010,10010030,006,7599
嘉義縣布袋鎮新厝里,蕭明展,33,10010,10010030,007,7540
嘉義縣布袋鎮龍江里,蕭吳王珠,51,10010,10010030,008,7601
嘉義縣布袋鎮新岑里,蔡長雄,69,10010,10010030,009,7541
嘉義縣布袋鎮新民里,洪福來,67,10010,10010030,010,7542
嘉義縣布袋鎮復興里,蘇清鴻,54,10010,10010030,011,7437
嘉義縣布袋鎮好美里,顏金鐘,67,10010,10010030,012,7762
嘉義縣布袋鎮永安里,柯明珠,64,10010,10010030,013,7615
嘉義縣布袋鎮東港里,林榮泰,52,10010,10010030,014,7544
嘉義縣布袋鎮江山里,翁振家,40,10010,10010030,015,7424
嘉義縣布袋鎮菜舖里,蔡明仁,41,10010,10010030,016,7427
嘉義縣布袋鎮考試里,陳泰和,58,10010,10010030,017,7425
嘉義縣布袋鎮振寮里,蕭清埤,63,10010,10010030,018,7449
嘉義縣布袋鎮西安里,陳福地,67,10010,10010030,019,7531
嘉義縣布袋鎮東安里,陳兩傳,64,10010,10010030,020,7543
嘉義縣布袋鎮中安里,李福度,67,10010,10010030,021,7751
嘉義縣布袋鎮樹林里,王翠雯,58,10010,10010030,022,7545
嘉義縣布袋鎮貴舍里,張文香,60,10010,10010030,023,7600
嘉義縣大林鎮東林里,陳源祺,61,10010,10010040,001,7635
嘉義縣大林鎮西林里,鄒志雄,57,10010,10010040,002,7445
嘉義縣大林鎮吉林里,蔡耀程,38,10010,10010040,003,7718
嘉義縣大林鎮平林里,鄭紹宗,66,10010,10010040,004,7664
嘉義縣大林鎮明華里,江志明,43,10010,10010040,005,7634
嘉義縣大林鎮明和里,陳太拍,59,10010,10010040,006,7633
嘉義縣大林鎮排路里,張永欽,80,10010,10010040,007,7665
嘉義縣大林鎮西結里,陳建昌,52,10010,10010040,008,7446
嘉義縣大林鎮湖北里,劉章,73,10010,10010040,009,7636
嘉義縣大林鎮大糖里,蕭淑芬,49,10010,10010040,010,7662
嘉義縣大林鎮大美里,簡慶煌,71,10010,10010040,011,7663
嘉義縣大林鎮過溪里,簡溪河,57,10010,10010040,012,7447
嘉義縣大林鎮中坑里,劉清源,63,10010,10010040,013,7715
嘉義縣大林鎮上林里,簡和代,72,10010,10010040,014,7714
嘉義縣大林鎮中林里,林繼輝,65,10010,10010040,015,7716
嘉義縣大林鎮三和里,簡春山,51,10010,10010040,016,7444
嘉義縣大林鎮溝背里,簡牛,64,10010,10010040,017,7637
嘉義縣大林鎮義和里,簡國坤,52,10010,10010040,018,7492
嘉義縣大林鎮內林里,簡和仁,62,10010,10010040,019,7717
嘉義縣大林鎮三角里,簡榮木,62,10010,10010040,020,7713
嘉義縣大林鎮三村里,劉清岩,75,10010,10010040,021,7712
嘉義縣民雄鄉東榮村,林賢德,62,10010,10010050,001,7706
嘉義縣民雄鄉中樂村,洪源漳,48,10010,10010050,002,7696
嘉義縣民雄鄉西安村,江源發,47,10010,10010050,003,7418
嘉義縣民雄鄉寮頂村,何銘壹,63,10010,10010050,004,7784
嘉義縣民雄鄉福權村,何坤龍,62,10010,10010050,005,7726
嘉義縣民雄鄉東湖村,林滄浪,56,10010,10010050,006,7707
嘉義縣民雄鄉頂崙村,李朝正,58,10010,10010050,007,7651
嘉義縣民雄鄉菁埔村,何明春,63,10010,10010050,008,7417
嘉義縣民雄鄉中和村,何石生,58,10010,10010050,009,7661
嘉義縣民雄鄉平和村,姚在,69,10010,10010050,010,7786
嘉義縣民雄鄉西昌村,吳銘塘,58,10010,10010050,011,7419
嘉義縣民雄鄉豊收村,劉萬重,60,10010,10010050,012,7420
嘉義縣民雄鄉三興村,莊柏桐,58,10010,10010050,013,7775
嘉義縣民雄鄉東興村,張永泉,69,10010,10010050,014,7708
嘉義縣民雄鄉鎮北村,張英梓,49,10010,10010050,015,7632
嘉義縣民雄鄉興中村,姚鋒鍾,53,10010,10010050,016,7735
嘉義縣民雄鄉興南村,金宏癸,50,10010,10010050,017,7416
嘉義縣民雄鄉福興村,劉文渠,60,10010,10010050,018,7727
嘉義縣民雄鄉文隆村,謝土城,64,10010,10010050,019,7699
嘉義縣民雄鄉山中村,賴蔡美玉,63,10010,10010050,020,7785
嘉義縣民雄鄉中央村,劉興標,62,10010,10010050,021,7787
嘉義縣民雄鄉北斗村,謝志宏,37,10010,10010050,022,7697
嘉義縣民雄鄉雙福村,黃慶鐘,61,10010,10010050,023,7518
嘉義縣民雄鄉大崎村,陳谷全,57,10010,10010050,024,7698
嘉義縣民雄鄉秀林村,吳森助,71,10010,10010050,025,7728
嘉義縣民雄鄉松山村,張汝川,62,10010,10010050,026,7709
嘉義縣民雄鄉金興村,白武弘,57,10010,10010050,027,7631
嘉義縣民雄鄉福樂村,何孟璋,58,10010,10010050,028,7725
嘉義縣溪口鄉溪東村,謝陸成,64,10010,10010060,001,7624
嘉義縣溪口鄉溪西村,陳獻仁,41,10010,10010060,002,7625
嘉義縣溪口鄉溪北村,鄭道雄,76,10010,10010060,003,7623
嘉義縣溪口鄉游東村,邱清男,71,10010,10010060,004,7610
嘉義縣溪口鄉游西村,孫氷露,80,10010,10010060,005,7611
嘉義縣溪口鄉柴林村,王日生,61,10010,10010060,006,7609
嘉義縣溪口鄉林腳村,陳源溪,57,10010,10010060,007,484
嘉義縣溪口鄉美南村,陳清國,67,10010,10010060,008,7639
嘉義縣溪口鄉美北村,吳杉壹,65,10010,10010060,009,7638
嘉義縣溪口鄉本厝村,葉得祿,67,10010,10010060,010,3374
嘉義縣溪口鄉柳溝村,劉献章,62,10010,10010060,011,485
嘉義縣溪口鄉疊溪村,劉慶維,66,10010,10010060,012,7626
嘉義縣溪口鄉妙崙村,張文昇,50,10010,10010060,013,3373
嘉義縣溪口鄉坪頂村,劉陳佐,76,10010,10010060,014,7475
嘉義縣新港鄉宮前村,邱聰益,52,10010,10010070,001,7508
嘉義縣新港鄉宮後村,陳圳岸,78,10010,10010070,002,7509
嘉義縣新港鄉大興村,黃清權,77,10010,10010070,003,7410
嘉義縣新港鄉福德村,郭正欽,58,10010,10010070,004,7557
嘉義縣新港鄉古民村,郭忠和,57,10010,10010070,005,7655
嘉義縣新港鄉中庄村,張秀安,57,10010,10010070,006,7603
嘉義縣新港鄉大潭村,王昭順,57,10010,10010070,007,7657
嘉義縣新港鄉西庄村,何蒼林,81,10010,10010070,008,7559
嘉義縣新港鄉埤子村,張世立,61,10010,10010070,009,7656
嘉義縣新港鄉南崙村,王張素女,60,10010,10010070,010,7653
嘉義縣新港鄉北崙村,陳素卿,56,10010,10010070,011,7652
嘉義縣新港鄉海瀛村,黃清城,60,10010,10010070,012,7554
嘉義縣新港鄉月眉村,林金泉,65,10010,10010070,013,7511
嘉義縣新港鄉月潭村,李冠樟,44,10010,10010070,014,7510
嘉義縣新港鄉溪北村,李明棟,48,10010,10010070,015,7555
嘉義縣新港鄉三間村,李志鵬,41,10010,10010070,016,7602
嘉義縣新港鄉中洋村,蕭來傳,66,10010,10010070,017,7604
嘉義縣新港鄉菜公村,范姜鎮興,63,10010,10010070,018,7558
嘉義縣新港鄉安和村,吳清埤,79,10010,10010070,019,7411
嘉義縣新港鄉潭大村,江錦澤,55,10010,10010070,020,7556
嘉義縣新港鄉南港村,鄭錦煌,55,10010,10010070,021,7654
嘉義縣新港鄉板頭村,杜徐灑,70,10010,10010070,022,7553
嘉義縣新港鄉共和村,何花,65,10010,10010070,023,7605
嘉義縣六腳鄉蒜頭村,呂松助,52,10010,10010080,001,7547
嘉義縣六腳鄉蒜東村,黃衍增,82,10010,10010080,002,7546
嘉義縣六腳鄉蒜南村,黃明堂,75,10010,10010080,003,7530
嘉義縣六腳鄉工廠村,黃江正,59,10010,10010080,004,7722
嘉義縣六腳鄉灣南村,陳國志,57,10010,10010080,005,7423
嘉義縣六腳鄉灣北村,陳日炎,53,10010,10010080,006,7422
嘉義縣六腳鄉雙涵村,陳鶴松,61,10010,10010080,007,7620
嘉義縣六腳鄉塗師村,侯淵輝,67,10010,10010080,008,7719
嘉義縣六腳鄉三義村,黃有常,75,10010,10010080,009,7700
嘉義縣六腳鄉港美村,林哲祥,52,10010,10010080,010,7742
嘉義縣六腳鄉豐美村,黃在崎,53,10010,10010080,011,7619
嘉義縣六腳鄉六斗村,康珍,61,10010,10010080,012,7702
嘉義縣六腳鄉崙陽村,黃榮輝,55,10010,10010080,013,7720
嘉義縣六腳鄉蘇厝村,蘇庭芳,56,10010,10010080,014,7548
嘉義縣六腳鄉竹本村,陳寶賢,54,10010,10010080,015,7435
嘉義縣六腳鄉永賢村,侯勝堂,48,10010,10010080,016,7741
嘉義縣六腳鄉魚寮村,陳瑞珍,51,10010,10010080,017,7621
嘉義縣六腳鄉潭墘村,侯水順,66,10010,10010080,018,7421
嘉義縣六腳鄉正義村,林麗珍,54,10010,10010080,019,7724
嘉義縣六腳鄉溪厝村,柳宏仁,55,10010,10010080,020,7747
嘉義縣六腳鄉六腳村,陳餘慶,48,10010,10010080,021,7710
嘉義縣六腳鄉六南村,楊益,73,10010,10010080,022,7701
嘉義縣六腳鄉崩山村,謝英彬,67,10010,10010080,023,7721
嘉義縣六腳鄉古林村,吳嘉旺,55,10010,10010080,024,7711
嘉義縣六腳鄉更寮村,蕭明正,63,10010,10010080,025,7723
嘉義縣東石鄉東石村,吳春福,53,10010,10010090,001,7438
嘉義縣東石鄉猿樹村,吳蔡愛,55,10010,10010090,002,7573
嘉義縣東石鄉型厝村,顏銘源,52,10010,10010090,003,7617
嘉義縣東石鄉塭港村,陳傳義,60,10010,10010090,004,7628
嘉義縣東石鄉三家村,高江滿,70,10010,10010090,005,7501
嘉義縣東石鄉永屯村,陳嘉文,65,10010,10010090,006,7439
嘉義縣東石鄉海埔村,曾金能,68,10010,10010090,007,7522
嘉義縣東石鄉龍港村,吳振德,46,10010,10010090,008,7412
嘉義縣東石鄉副瀨村,林泰平,69,10010,10010090,009,7552
嘉義縣東石鄉下揖村,張美燕,46,10010,10010090,010,7551
嘉義縣東石鄉頂揖村,謝賢金,52,10010,10010090,011,7577
嘉義縣東石鄉溪下村,張水順,67,10010,10010090,012,7572
嘉義縣東石鄉港墘村,嚴玄明,48,10010,10010090,013,7571
嘉義縣東石鄉蔦松村,余福來,55,10010,10010090,014,7575
嘉義縣東石鄉圍潭村,莊讚芬,57,10010,10010090,015,7616
嘉義縣東石鄉洲仔村,鄭春喬,62,10010,10010090,016,7521
嘉義縣東石鄉東崙村,陳秀文,72,10010,10010090,017,7630
嘉義縣東石鄉西崙村,唐林祝,76,10010,10010090,018,7576
嘉義縣東石鄉塭仔村,陳明川,67,10010,10010090,019,7618
嘉義縣東石鄉網寮村,戴慶堂,57,10010,10010090,020,7574
嘉義縣東石鄉掌潭村,林火炉,74,10010,10010090,021,7629
嘉義縣東石鄉港口村,鄭文斌,62,10010,10010090,022,7570
嘉義縣東石鄉鰲鼓村,李銘春,59,10010,10010090,023,7578
嘉義縣義竹鄉岸腳村,翁黃幸栢,61,10010,10010100,001,7669
嘉義縣義竹鄉義竹村,翁山鳳,68,10010,10010100,002,7550
嘉義縣義竹鄉六桂村,翁男勳,61,10010,10010100,003,7659
嘉義縣義竹鄉仁里村,翁文宏,53,10010,10010100,004,7781
嘉義縣義竹鄉傳芳村,翁璋賜,59,10010,10010100,005,7658
嘉義縣義竹鄉頭竹村,黃明昌,71,10010,10010100,006,7561
嘉義縣義竹鄉五厝村,顏凱雄,72,10010,10010100,007,7529
嘉義縣義竹鄉中平村,謝添丁,65,10010,10010100,008,7528
嘉義縣義竹鄉埤前村,呂權智,64,10010,10010100,009,7666
嘉義縣義竹鄉平溪村,陳山峰,55,10010,10010100,010,7672
嘉義縣義竹鄉後鎮村,張耿豪,49,10010,10010100,011,7673
嘉義縣義竹鄉北華村,蔡明賢,55,10010,10010100,012,7660
嘉義縣義竹鄉新店村,陳清典,61,10010,10010100,013,7675
嘉義縣義竹鄉東過村,康榮郎,58,10010,10010100,014,7538
嘉義縣義竹鄉西過村,曾旭村,43,10010,10010100,015,7560
嘉義縣義竹鄉官和村,王天賜,72,10010,10010100,016,7667
嘉義縣義竹鄉官順村,郭三榮,48,10010,10010100,017,7668
嘉義縣義竹鄉新富村,黃德義,74,10010,10010100,018,7674
嘉義縣義竹鄉東光村,趙崇福,43,10010,10010100,019,7676
嘉義縣義竹鄉東榮村,丁勝義,70,10010,10010100,020,7677
嘉義縣義竹鄉龍蛟村,黃翁美珍,57,10010,10010100,021,7562
嘉義縣義竹鄉溪洲村,顏永順,72,10010,10010100,022,7539
嘉義縣鹿草鄉後寮村,汪宗生,54,10010,10010110,001,7595
嘉義縣鹿草鄉鹿東村,陳重安,56,10010,10010110,002,7688
嘉義縣鹿草鄉鹿草村,黃家榮,44,10010,10010110,003,7693
嘉義縣鹿草鄉西井村,黃德旺,56,10010,10010110,004,7613
嘉義縣鹿草鄉豊稠村,王清松,71,10010,10010110,005,7614
嘉義縣鹿草鄉重寮村,張育勝,55,10010,10010110,006,7687
嘉義縣鹿草鄉施家村,施青宏,49,10010,10010110,007,7596
嘉義縣鹿草鄉下潭村,蘇倉南,79,10010,10010110,008,7591
嘉義縣鹿草鄉光潭村,傅名田,58,10010,10010110,009,7593
嘉義縣鹿草鄉碧潭村,林水受,63,10010,10010110,010,7598
嘉義縣鹿草鄉松竹村,林正和,53,10010,10010110,011,7597
嘉義縣鹿草鄉竹山村,蔡鴻章,59,10010,10010110,012,7612
嘉義縣鹿草鄉後堀村,陳信同,56,10010,10010110,013,7594
嘉義縣鹿草鄉三角村,黃福明,71,10010,10010110,014,7590
嘉義縣鹿草鄉下麻村,張煌輝,81,10010,10010110,015,7592
嘉義縣水上鄉水上村,蔡宗河,53,10010,10010120,001,7607
嘉義縣水上鄉水頭村,黃石坤,61,10010,10010120,002,7415
嘉義縣水上鄉大堀村,黃三倧,70,10010,10010120,003,7536
嘉義縣水上鄉大崙村,沈建村,55,10010,10010120,004,7537
嘉義縣水上鄉塗溝村,呂銘珍,55,10010,10010120,005,1667
嘉義縣水上鄉粗溪村,黃寶珍,62,10010,10010120,006,7429
嘉義縣水上鄉下寮村,劉俊成,42,10010,10010120,007,7565
嘉義縣水上鄉三和村,鍾文一,56,10010,10010120,008,7519
嘉義縣水上鄉回歸村,李福來,59,10010,10010120,009,3118
嘉義縣水上鄉三鎮村,林志忠,57,10010,10010120,010,7564
嘉義縣水上鄉靖和村,蘇慶光,55,10010,10010120,011,7431
嘉義縣水上鄉南和村,翁金典,70,10010,10010120,012,7568
嘉義縣水上鄉龍德村,陳水茂,63,10010,10010120,013,7474
嘉義縣水上鄉溪洲村,劉勝利,66,10010,10010120,014,7428
嘉義縣水上鄉柳林村,林溪連,68,10010,10010120,015,7535
嘉義縣水上鄉柳鄉村,黃義坤,64,10010,10010120,016,7608
嘉義縣水上鄉柳新村,毛聖鑫,47,10010,10010120,017,7534
嘉義縣水上鄉寬士村,黃榮郎,56,10010,10010120,018,7532
嘉義縣水上鄉民生村,何英銘,53,10010,10010120,019,7606
嘉義縣水上鄉忠和村,李元和,54,10010,10010120,020,7533
嘉義縣水上鄉中庄村,張新德,57,10010,10010120,021,7566
嘉義縣水上鄉南鄉村,謝魏雪鳳,61,10010,10010120,022,7569
嘉義縣水上鄉三界村,賴永成,58,10010,10010120,023,7520
嘉義縣水上鄉國姓村,劉志成,40,10010,10010120,024,1666
嘉義縣水上鄉內溪村,黃文正,54,10010,10010120,025,7567
嘉義縣水上鄉義興村,王清涼,58,10010,10010120,026,7430
嘉義縣中埔鄉中埔村,游淑貞,56,10010,10010130,001,7450
嘉義縣中埔鄉塩舘村,林炳梧,69,10010,10010130,002,7549
嘉義縣中埔鄉龍門村,張清安,73,10010,10010130,003,7671
嘉義縣中埔鄉裕民村,翁永德,59,10010,10010130,004,7466
嘉義縣中埔鄉金蘭村,楊慶瑞,68,10010,10010130,005,7467
嘉義縣中埔鄉富收村,范國興,41,10010,10010130,006,7457
嘉義縣中埔鄉和睦村,嚴添福,67,10010,10010130,007,7454
嘉義縣中埔鄉和美村,黃茂榮,51,10010,10010130,008,7455
嘉義縣中埔鄉和興村,洪禾明,51,10010,10010130,009,7456
嘉義縣中埔鄉隆興村,何金壽,56,10010,10010130,010,7468
嘉義縣中埔鄉義仁村,羅瑞正,62,10010,10010130,011,7465
嘉義縣中埔鄉社口村,龔政忠,41,10010,10010130,012,7464
嘉義縣中埔鄉灣潭村,林木松,64,10010,10010130,013,7461
嘉義縣中埔鄉石硦村,葉榮貴,46,10010,10010130,014,7463
嘉義縣中埔鄉頂埔村,賴仙仁,65,10010,10010130,015,7670
嘉義縣中埔鄉同仁村,田成伍,61,10010,10010130,016,7453
嘉義縣中埔鄉瑞豐村,陳章瑞,42,10010,10010130,017,7462
嘉義縣中埔鄉沄水村,陳順得,60,10010,10010130,018,7459
嘉義縣中埔鄉三層村,賴燦北,58,10010,10010130,019,7452
嘉義縣中埔鄉深坑村,劉德政,56,10010,10010130,020,7460
嘉義縣中埔鄉東興村,凃文以,58,10010,10010130,021,7458
嘉義縣中埔鄉中崙村,林文智,53,10010,10010130,022,7451
嘉義縣竹崎鄉竹崎村,李健明,45,10010,10010140,001,7512
嘉義縣竹崎鄉和平村,陳茂寅,65,10010,10010140,002,3653
嘉義縣竹崎鄉坑頭村,蕭吳青,65,10010,10010140,003,3654
嘉義縣竹崎鄉沙坑村,林裕淞,63,10010,10010140,004,7680
嘉義縣竹崎鄉獅埜村,莊金桐,69,10010,10010140,005,5311
嘉義縣竹崎鄉義和村,鄭隆興,48,10010,10010140,006,7523
嘉義縣竹崎鄉義仁村,林伯達,65,10010,10010140,007,7515
嘉義縣竹崎鄉灣橋村,陳永權,63,10010,10010140,008,5310
嘉義縣竹崎鄉鹿滿村,陳良玉,59,10010,10010140,009,7526
嘉義縣竹崎鄉紫雲村,蕭清白,48,10010,10010140,010,7513
嘉義縣竹崎鄉內埔村,張玉芳,51,10010,10010140,011,3652
嘉義縣竹崎鄉昇平村,黃文華,65,10010,10010140,012,5309
嘉義縣竹崎鄉白杞村,林秋吉,79,10010,10010140,013,5312
嘉義縣竹崎鄉桃源村,林傳茂,54,10010,10010140,014,7679
嘉義縣竹崎鄉塘興村,林宏漳,58,10010,10010140,015,3655
嘉義縣竹崎鄉義隆村,林豐茂,54,10010,10010140,016,7524
嘉義縣竹崎鄉龍山村,李樺鑫,62,10010,10010140,017,7527
嘉義縣竹崎鄉文峯村,林素蘭,63,10010,10010140,018,7678
嘉義縣竹崎鄉金獅村,林炳煌,59,10010,10010140,019,7525
嘉義縣竹崎鄉復金村,陳崑明,58,10010,10010140,020,3656
嘉義縣竹崎鄉緞繻村,許明學,53,10010,10010140,021,7514
嘉義縣竹崎鄉仁壽村,温龍德,62,10010,10010140,022,7516
嘉義縣竹崎鄉中和村,李智順,52,10010,10010140,023,7649
嘉義縣竹崎鄉光華村,鄧德勝,44,10010,10010140,024,7650
嘉義縣梅山鄉梅東村,林木川,63,10010,10010150,001,7755
嘉義縣梅山鄉梅南村,張登焜,53,10010,10010150,002,7473
嘉義縣梅山鄉過山村,林忠松,67,10010,10010150,003,7772
嘉義縣梅山鄉梅北村,郭頂,84,10010,10010150,004,7500
嘉義縣梅山鄉圳南村,陳良湖,65,10010,10010150,005,7494
嘉義縣梅山鄉永興村,蔡清乾,64,10010,10010150,006,7768
嘉義縣梅山鄉半天村,張國鎮,68,10010,10010150,007,7413
嘉義縣梅山鄉圳北村,陳奉鈴,59,10010,10010150,008,7414
